DRG,ID,Name,Street,City,State,Zip,Region,TotalDischarges,AveragedCoveredCharges,AverageTotalPayments,type,lat,lon
0368 - Level II Pulmonary Tests,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,411,278.8418491,53.75,Outpatient,31.215235,-85.361458
0377 - Level II Cardiac Imaging,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,751,6613.337816,684.99,Outpatient,31.215235,-85.361458
0604 - Level 1 Hospital Clinic Visits,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,256,236.6857422,47.2,Outpatient,31.215235,-85.361458
0605 - Level 2 Hospital Clinic Visits,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,3157,170.5040006,67.46945518,Outpatient,31.215235,-85.361458
0606 - Level 3 Hospital Clinic Visits,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,1919,280.9205315,89.76759771,Outpatient,31.215235,-85.361458
0607 - Level 4 Hospital Clinic Visits,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,755,476.7588212,115.6435629,Outpatient,31.215235,-85.361458
0608 - Level 5 Hospital Clinic Visits,10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36301,AL - Dothan,31,827.3112903,148.3406452,Outpatient,31.215235,-85.361458
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,14,15131.85714,5787.571429,Inpatient,,
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,13,22946.38462,10562.23077,Inpatient,,
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,23,16930.43478,6383.565217,Inpatient,,
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,11,17170.27273,4691.363636,Inpatient,,
069 - TRANSIENT ISCHEMIA,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,16,14260.0,4273.4375,Inpatient,,
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,18,23464.22222,11367.22222,Inpatient,,
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,29,16967.0,9003.793103,Inpatient,,
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,38,19396.71053,7274.052632,Inpatient,,
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,85,16319.81176,6775.058824,Inpatient,,
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,66,12395.69697,5859.80303,Inpatient,,
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,30,9892.566667,4439.566667,Inpatient,,
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,57,19380.96491,8305.105263,Inpatient,,
194 - SIMPLE PNEUMONIA & PLEURISY W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,66,14732.0,6131.984848,Inpatient,,
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,23,10862.82609,4019.652174,Inpatient,,
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,25,45063.52,13457.16,Inpatient,,
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,22,46095.22727,11518.45455,Inpatient,,
253 - OTHER VASCULAR PROCEDURES W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,11,38748.45455,14054.36364,Inpatient,,
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,11,25858.36364,8918.181818,Inpatient,,
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,19,23755.73684,6312.0,Inpatient,,
291 - HEART FAILURE & SHOCK W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,35,23327.57143,8429.542857,Inpatient,,
292 - HEART FAILURE & SHOCK W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,54,14110.51852,5824.518519,Inpatient,,
293 - HEART FAILURE & SHOCK W/O CC/MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,16,10107.375,4055.625,Inpatient,,
300 - PERIPHERAL VASCULAR DISORDERS W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,16,8175.5625,5460.9375,Inpatient,,
303 - ATHEROSCLEROSIS W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,13,8309.846154,3415.153846,Inpatient,,
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,16,13262.9375,7225.875,Inpatient,,
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,34,13036.88235,5000.588235,Inpatient,,
312 - SYNCOPE & COLLAPSE,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,26,11926.96154,4290.230769,Inpatient,,
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,11,10562.27273,5408.090909,Inpatient,,
378 - G.I. HEMORRHAGE W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,43,10613.83721,5933.953488,Inpatient,,
389 - G.I. OBSTRUCTION W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,17,8466.176471,5317.588235,Inpatient,,
390 - G.I. OBSTRUCTION W/O CC/MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,16,7359.25,3722.75,Inpatient,,
"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,56,10594.07143,6300.875,Inpatient,,
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,17,11517.0,5812.352941,Inpatient,,
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,15,19605.13333,9935.4,Inpatient,,
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,11,15285.27273,6384.545455,Inpatient,,
470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,64,31340.35938,11906.23438,Inpatient,,
481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,28,21420.32143,10703.42857,Inpatient,,
603 - CELLULITIS W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,32,11822.40625,4936.96875,Inpatient,,
638 - DIABETES W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,12,9719.166667,4863.75,Inpatient,,
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,40,7784.95,3987.475,Inpatient,,
682 - RENAL FAILURE W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,30,13047.26667,8270.833333,Inpatient,,
683 - RENAL FAILURE W CC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,49,10819.55102,5812.244898,Inpatient,,
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,24,16579.33333,6596.666667,Inpatient,,
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,54,11506.74074,4658.388889,Inpatient,,
812 - RED BLOOD CELL DISORDERS W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,26,11610.0,4991.846154,Inpatient,,
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,44,26056.59091,10797.40909,Inpatient,,
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,16,14409.25,7070.375,Inpatient,,
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,16,4973.9375,3627.0625,Inpatient,,
948 - SIGNS & SYMPTOMS W/O MCC,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,11,9381.090909,3919.363636,Inpatient,,
0013 - Level II Debridement & Destruction,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,57,125.5717544,42.02017544,Outpatient,,
0015 - Level III Debridement & Destruction,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,186,229.6157527,86.13591398,Outpatient,,
0020 - Level II Excision/ Biopsy,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,35,2058.910571,537.81,Outpatient,,
0078 - Level III Pulmonary Treatment,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,143,429.2377622,91.75181818,Outpatient,,
0096 - Level II Noninvasive Physiologic Studies,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,164,463.0,98.7172561,Outpatient,,
0207 - Level III Nerve Injections,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,16,1032.15625,491.78,Outpatient,,
"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,301,2411.302326,714.3176744,Outpatient,,
0265 - Level I Diagnostic and Screening Ultrasound,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,154,352.3376623,57.90922078,Outpatient,,
0267 - Level III Diagnostic and Screening Ultrasound,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,344,470.1627907,142.777093,Outpatient,,
0269 - Level II Echocardiogram Without Contrast,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,399,1241.285714,374.2849875,Outpatient,,
0270 - Level III Echocardiogram Without Contrast,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,21,2288.440476,528.93,Outpatient,,
0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,950,1701.851316,326.3482316,Outpatient,,
0368 - Level II Pulmonary Tests,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,250,279.744,56.1076,Outpatient,,
0377 - Level II Cardiac Imaging,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,257,2472.121595,700.6709728,Outpatient,,
0604 - Level 1 Hospital Clinic Visits,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,373,63.84959786,49.27,Outpatient,,
0605 - Level 2 Hospital Clinic Visits,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,413,177.4861017,70.69,Outpatient,,
0606 - Level 3 Hospital Clinic Visits,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,104,209.7,93.82,Outpatient,,
0607 - Level 4 Hospital Clinic Visits,10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,AL - Birmingham,85,262.6309412,118.8261176,Outpatient,,
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,24,37560.375,5434.958333,Inpatient,34.795109,-87.685158
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,32,45393.21875,10439.46875,Inpatient,34.795109,-87.685158
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,61,27320.14754,6180.42623,Inpatient,34.795109,-87.685158
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,27,16392.37037,4263.555556,Inpatient,34.795109,-87.685158
069 - TRANSIENT ISCHEMIA,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,33,17091.66667,3901.363636,Inpatient,34.795109,-87.685158
101 - SEIZURES W/O MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,24,18362.20833,4199.166667,Inpatient,34.795109,-87.685158
176 - PULMONARY EMBOLISM W/O MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,14,23228.42857,5599.571429,Inpatient,34.795109,-87.685158
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,83,48418.90361,11365.80723,Inpatient,34.795109,-87.685158
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,31,41442.48387,8063.387097,Inpatient,34.795109,-87.685158
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,132,26143.33333,6958.568182,Inpatient,34.795109,-87.685158
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,91,31315.10989,6468.142857,Inpatient,34.795109,-87.685158
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,85,23476.8,5342.552941,Inpatient,34.795109,-87.685158
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,49,18648.83673,5096.734694,Inpatient,34.795109,-87.685158
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,121,37018.57025,7895.876033,Inpatient,34.795109,-87.685158
194 - SIMPLE PNEUMONIA & PLEURISY W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,112,27976.01786,5688.758929,Inpatient,34.795109,-87.685158
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,50,17759.5,3966.14,Inpatient,34.795109,-87.685158
202 - BRONCHITIS & ASTHMA W CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,16,16750.0,4498.5,Inpatient,34.795109,-87.685158
203 - BRONCHITIS & ASTHMA W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,13,18616.07692,4022.769231,Inpatient,34.795109,-87.685158
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,12,117772.9167,27573.41667,Inpatient,34.795109,-87.685158
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,22,56430.72727,12196.09091,Inpatient,34.795109,-87.685158
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,41,82020.29268,16730.04878,Inpatient,34.795109,-87.685158
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,18,64304.27778,13519.94444,Inpatient,34.795109,-87.685158
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,26,53347.26923,10884.0,Inpatient,34.795109,-87.685158
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,27,84797.81481,18252.18519,Inpatient,34.795109,-87.685158
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,94,58569.53191,10263.07447,Inpatient,34.795109,-87.685158
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,28,54674.28571,9444.714286,Inpatient,34.795109,-87.685158
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,13,50850.53846,9596.076923,Inpatient,34.795109,-87.685158
252 - OTHER VASCULAR PROCEDURES W MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,33,80392.09091,16579.9697,Inpatient,34.795109,-87.685158
253 - OTHER VASCULAR PROCEDURES W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,43,72561.69767,12781.76744,Inpatient,34.795109,-87.685158
254 - OTHER VASCULAR PROCEDURES W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,26,56956.73077,8623.076923,Inpatient,34.795109,-87.685158
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,21,49635.90476,9372.428571,Inpatient,34.795109,-87.685158
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,16,30720.8125,6359.375,Inpatient,34.795109,-87.685158
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,17,22594.11765,4303.705882,Inpatient,34.795109,-87.685158
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,20,45169.5,10819.95,Inpatient,34.795109,-87.685158
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,98,26789.68367,5853.714286,Inpatient,34.795109,-87.685158
291 - HEART FAILURE & SHOCK W MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,138,32650.21014,7942.847826,Inpatient,34.795109,-87.685158
292 - HEART FAILURE & SHOCK W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,112,21302.34821,5400.991071,Inpatient,34.795109,-87.685158
293 - HEART FAILURE & SHOCK W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,40,14005.55,3659.525,Inpatient,34.795109,-87.685158
300 - PERIPHERAL VASCULAR DISORDERS W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,42,25328.90476,5242.595238,Inpatient,34.795109,-87.685158
301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,24,11323.29167,3491.041667,Inpatient,34.795109,-87.685158
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,36,31553.83333,6586.333333,Inpatient,34.795109,-87.685158
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,AL - Birmingham,59,16674.28814,4465.457627,Inpatient,34.795109,-87.685158
